Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status,Cleaned_Species,Last_Word,Habitat
282830,Influenza - Avian,;H5N8 HPAI;,51.172819,2.870598,Leffinge,Belgium,Europe,2020-11-18T00:00:00Z,2020-11-22T00:00:00Z,"Wild,Gull,",WOAH (former OIE),NA,NA,Confirmed,Gull,gull,SB
359373,Influenza - Avian,;H5N1 HPAI;,51.21454,4.929824,Kasterlee,Belgium,Europe,2023-07-11T00:00:00Z,2023-07-26T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",WOAH (former OIE),NA,NA,Confirmed,Peregrin falcon,falcon,TFO
345697,Influenza - Avian,;H5N1 HPAI;,51.024,4.451238,Mechelen,Belgium,Europe,2023-02-02T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
344093,Influenza - Avian,;H5N1 HPAI;,50.973759,4.711202,Werchter,Belgium,Europe,2023-01-29T00:00:00Z,2023-02-07T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
343048,Influenza - Avian,;H5N1 HPAI;,51.061773,4.110717,Grembergen,Belgium,Europe,2023-01-19T00:00:00Z,2023-01-30T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
332984,Influenza - Avian,;H5N1 HPAI;,51.207194,3.227282,Brugge,Belgium,Europe,2022-09-27T00:00:00Z,2022-10-07T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Mute Swan,swan,FW
326794,Influenza - Avian,;H5N1 HPAI;,51.330833,3.2075,Zeebrugge,Belgium,Europe,2022-07-01T00:00:00Z,2022-07-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Mediterranean Gull ,Wild,Common Tern (Sterna hirundo),Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
312801,Influenza - Avian,;H5N1 HPAI;,51.33221,4.23838,Doel,Belgium,Europe,2022-01-25T00:00:00Z,2022-02-07T00:00:00Z,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Barnacle Goose,goose,FW
360234,Influenza - Avian,;H5N1 HPAI;,43.32,13.720833,CIVITANOVA MARCHE,Italy,Europe,2023-08-03T00:00:00Z,2023-08-09T00:00:00Z,"Wild,Sandwich tern,",WOAH (former OIE),NA,NA,Confirmed,Sandwich tern,tern,SB
389006,Influenza - Avian,;H5N1 HPAI;,37.03394,-7.83557,141541OLHÃO,Portugal,Europe,2023-12-13T00:00:00Z,2024-10-22T00:00:00Z,"Wild,Stork,",WOAH (former OIE),NA,NA,Confirmed,Stork,stork,FW
384532,Influenza - Avian,;H5N1 HPAI;,37.088595,-8.252833,Albufeira,Portugal,Europe,2024-07-29T00:00:00Z,2024-08-03T00:00:00Z,"Wild,Gull,",WOAH (former OIE),NA,NA,Confirmed,Gull,gull,SB
315944,Influenza - Avian,;H5N1 HPAI;,37.273632,-7.49361,Azinhal,Portugal,Europe,2022-03-14T00:00:00Z,2022-03-16T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
222986,Influenza - Avian,;H5N8 HPAI;,37.256962,-8.146137,Ludo,Portugal,Europe,2017-01-27T00:00:00Z,2017-01-31T00:00:00Z,"Wild,Grey heron,",National authorities,NA,NA,Confirmed,Grey heron,heron,FW
389007,Influenza - Avian,;H5N1 HPAI;,37.03394,-7.83557,128327OLHÃO,Portugal,Europe,2023-11-18T00:00:00Z,2024-10-22T00:00:00Z,"Wild,Stork,",WOAH (former OIE),NA,NA,Confirmed,Stork,stork,FW
321900,Influenza - Avian,;H5N1 HPAI;,37.273632,-7.49361,Azinhal,Portugal,Europe,2022-03-14T00:00:00Z,2022-05-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
389008,Influenza - Avian,;H5N1 HPAI;,37.043101,-7.781803,128328MONCARAPACHO,Portugal,Europe,2023-11-19T00:00:00Z,2024-10-22T00:00:00Z,"Wild,Stork,",WOAH (former OIE),NA,NA,Confirmed,Stork,stork,FW
315419,Influenza - Avian,;H5N1 HPAI;,37.18745,-8.44306,Silves,Portugal,Europe,2022-02-23T00:00:00Z,2022-03-08T00:00:00Z,"Wild,Stork,",WOAH (former OIE),NA,NA,Confirmed,Stork,stork,FW
228555,Influenza - Avian,;H5N8 HPAI;,50.380586,3.69829,Baisieux,Belgium,Europe,2017-06-16T00:00:00Z,2017-06-19T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
336211,Influenza - Avian,;H5N1 HPAI;,50.747573,4.975343,Hélécine,Belgium,Europe,2022-11-16T00:00:00Z,2022-11-25T00:00:00Z,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Canada Goose,goose,FW
330811,Influenza - Avian,;H5N1 HPAI;,50.395265,5.293371,Clavier,Belgium,Europe,2022-08-28T00:00:00Z,2022-09-08T00:00:00Z,"Wild,Goshawk,Wild,Buzzard,Wild,Phasianus colchicus (Common pheasant) - Phasanidae,Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Goshawk,goshawk,Other
345715,Influenza - Avian,;H5N1 HPAI;,50.577,3.9205,Lens,Belgium,Europe,2023-02-08T00:00:00Z,2023-02-17T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
344100,Influenza - Avian,;H5N1 HPAI;,50.26832,4.90399,Dinant,Belgium,Europe,2023-02-01T00:00:00Z,2023-02-07T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
344092,Influenza - Avian,;H5N1 HPAI;,49.7267,5.624,Habay-la-neuve,Belgium,Europe,2023-01-30T00:00:00Z,2023-02-07T00:00:00Z,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Canada Goose,goose,FW
228505,Influenza - Avian,;H5N8 HPAI;,50.573545,4.061733,Soignies,Belgium,Europe,2017-06-14T00:00:00Z,2017-06-15T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
331813,Influenza - Avian,;H5N1 HPAI;,50.396063,5.371891,Clavier,Belgium,Europe,2022-09-06T00:00:00Z,2022-09-16T00:00:00Z,"Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Canada Goose,goose,FW
254513,Influenza - Avian,;H3 LPAI;,49.963279,5.438261,Luxembourg,Belgium,Europe,2019-01-31T00:00:00Z,2019-06-14T00:00:00Z,"Domestic,Chicken,",National authorities,NA,NA,Confirmed,Chicken,chicken,PO
345695,Influenza - Avian,;H5N1 HPAI;,50.526586,4.267595,Seneffe,Belgium,Europe,2023-01-30T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
345694,Influenza - Avian,;H5N1 HPAI;,50.719171,4.590374,Wavre,Belgium,Europe,2023-01-27T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
303371,Influenza - Avian,;H5N8 HPAI;,49.647185,5.893571,Arlon,Belgium,Europe,2021-08-28T00:00:00Z,2021-09-15T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),NA,NA,Confirmed,Chicken,chicken,PO
350883,Influenza - Avian,;H5N1 HPAI;,50.57743,4.55803,Villers-la-Ville,Belgium,Europe,2023-03-31T00:00:00Z,2023-04-13T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
345684,Influenza - Avian,;H5N1 HPAI;,50.1694,4.6869,Philippeville,Belgium,Europe,2023-02-06T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Red junglefowl,",WOAH (former OIE),NA,NA,Confirmed,Red junglefowl,junglefowl,Other
343042,Influenza - Avian,;H5N1 HPAI;,50.758259,5.879006,Voeren,Belgium,Europe,2023-01-18T00:00:00Z,2023-01-30T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",WOAH (former OIE),NA,NA,Confirmed,Peregrin falcon,falcon,TFO
333537,Influenza - Avian,;H5N1 HPAI;,50.5343,5.80979,Theux,Belgium,Europe,2022-10-07T00:00:00Z,2022-10-17T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
293447,Influenza - Avian,;H5 HPAI;,50.68,3.94,Silly,Belgium,Europe,2021-04-05T00:00:00Z,2021-04-19T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
336209,Influenza - Avian,;H5N1 HPAI;,50.6657,4.604,Louvain-la-Neuve,Belgium,Europe,2022-11-16T00:00:00Z,2022-11-25T00:00:00Z,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Canada Goose,goose,FW
350024,Influenza - Avian,;H5N1 HPAI;,50.458419,4.867594,JAMBES,Belgium,Europe,2023-03-09T00:00:00Z,2023-04-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
297027,Influenza - Avian,;H5 HPAI;,50.4993,4.1031,Le Roeulx,Belgium,Europe,2021-05-22T00:00:00Z,2021-06-11T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
376748,Influenza - Avian,;H5N1 HPAI;,50.723706,4.826132,Jodoigne,Belgium,Europe,2023-11-23T00:00:00Z,2024-03-28T00:00:00Z,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),NA,NA,Confirmed,Herring Gull,gull,SB
228116,Influenza - Avian,;H5N8 HPAI;,50.0833,5.1167,Wellin,Belgium,Europe,2017-05-22T00:00:00Z,2017-06-02T00:00:00Z,"Domestic,Phasianidae (Phasianidae),",WOAH (former OIE),NA,NA,Confirmed,Phasianidae,phasianidae,PO
357931,Influenza - Avian,;H5N1 HPAI;,49.74301,5.172,FLORENVILLE,Belgium,Europe,2023-07-04T00:00:00Z,2023-07-11T00:00:00Z,"Wild,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",Other
348605,Influenza - Avian,;H5N1 HPAI;,50.32466,4.23184,THUIN,Belgium,Europe,2023-03-06T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Buzzard,",WOAH (former OIE),NA,NA,Confirmed,Buzzard,buzzard,TFO
284029,Influenza - Avian,;H5 HPAI;,50.2649,4.9575,Dinant,Belgium,Europe,2020-12-03T00:00:00Z,2020-12-09T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
342862,Influenza - Avian,;H5N1 HPAI;,50.834918,3.051083,Wervik,Belgium,Europe,2023-01-24T00:00:00Z,2023-01-26T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),NA,NA,Confirmed,Chicken,chicken,PO
228744,Influenza - Avian,;H5N8 HPAI;,50.615398,3.284048,Hertain,Belgium,Europe,2017-06-22T00:00:00Z,2017-06-27T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
254512,Influenza - Avian,;H3 LPAI;,50.475605,5.77263,Liege,Belgium,Europe,2019-01-31T00:00:00Z,2019-06-14T00:00:00Z,"Domestic,Chicken,",National authorities,NA,NA,Confirmed,Chicken,chicken,PO
331809,Influenza - Avian,;H5N1 HPAI;,50.326536,5.259015,Barvaux,Belgium,Europe,2022-09-07T00:00:00Z,2022-09-16T00:00:00Z,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Canada Goose,goose,FW
343735,Influenza - Avian,;H5N1 HPAI;,50.485012,4.118316,La LouviÃšre,Belgium,Europe,2023-01-23T00:00:00Z,2023-02-03T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
333633,Influenza - Avian,;H5N1 HPAI;,50.1547,5.2218,Rochefort,Belgium,Europe,2022-10-12T00:00:00Z,2022-10-18T00:00:00Z,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Canada Goose,goose,FW
228743,Influenza - Avian,;H5N8 HPAI;,50.46704,4.300151,Trazegnies,Belgium,Europe,2017-06-20T00:00:00Z,2017-06-27T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
345689,Influenza - Avian,;H5N1 HPAI;,50.480522,4.871539,Namur (Verdrin),Belgium,Europe,2023-02-01T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",WOAH (former OIE),NA,NA,Confirmed,Peregrin falcon,falcon,TFO
345688,Influenza - Avian,;H5N1 HPAI;,50.467052,4.887571,Namur,Belgium,Europe,2023-01-17T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
334846,Influenza - Avian,;H5N1 HPAI;,50.58564,3.88727,Brugelette,Belgium,Europe,2022-11-02T00:00:00Z,2022-11-07T00:00:00Z,"Captive,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",TFO
333962,Influenza - Avian,;H5N1 HPAI;,50.41312,5.63123,Aywaille,Belgium,Europe,2022-10-08T00:00:00Z,2022-10-24T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
333361,Influenza - Avian,;H5N1 HPAI;,50.41232,5.245157,Clavier,Belgium,Europe,2022-09-29T00:00:00Z,2022-10-14T00:00:00Z,"Wild,Owl,Wild,Common moorhen (Gallinula chloropus),Wild,Phasianus colchicus (Common pheasant) - Phasanidae,",WOAH (former OIE),NA,NA,Confirmed,Owl,owl,TFO
345691,Influenza - Avian,;H5N1 HPAI;,50.547548,4.49641,Marbais,Belgium,Europe,2023-02-01T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
334093,Influenza - Avian,;H5N1 HPAI;,50.68861,3.53455,Frasnes-les-Avaing,Belgium,Europe,2022-10-19T00:00:00Z,2022-10-26T00:00:00Z,"Wild,Phasianus colchicus (Common pheasant) - Phasanidae,",WOAH (former OIE),NA,NA,Confirmed,Phasianus colchicus,colchicus,TFO
333632,Influenza - Avian,;H5N1 HPAI;,50.4325,5.2497,Clavier,Belgium,Europe,2022-10-11T00:00:00Z,2022-10-18T00:00:00Z,"Wild,Buzzard,",WOAH (former OIE),NA,NA,Confirmed,Buzzard,buzzard,TFO
229243,Influenza - Avian,;H5N8 HPAI;,50.464817,4.517263,Wangenies,Belgium,Europe,2017-06-29T00:00:00Z,2017-07-12T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
344090,Influenza - Avian,;H5N1 HPAI;,50.46999,4.84696,Namur,Belgium,Europe,2023-01-31T00:00:00Z,2023-02-07T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
286433,Influenza - Avian,;H5 HPAI;,50.5377,5.3196,Amay,Belgium,Europe,2021-01-10T00:00:00Z,2021-01-15T00:00:00Z,"Wild,Goose,",WOAH (former OIE),NA,NA,Confirmed,Goose,goose,FW
336384,Influenza - Avian,;H5N1 HPAI;,50.656265,5.996955,Lontzen,Belgium,Europe,2022-11-20T00:00:00Z,2022-11-28T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
334847,Influenza - Avian,;H5N1 HPAI;,50.5427,5.3237,Amay,Belgium,Europe,2022-10-26T00:00:00Z,2022-11-07T00:00:00Z,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Canada Goose,goose,FW
348799,Influenza - Avian,;H5N1 HPAI;,50.38134,3.81403,Dour,Belgium,Europe,2023-03-12T00:00:00Z,2023-03-22T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
344097,Influenza - Avian,;H5N1 HPAI;,50.46655,4.89474,Namur,Belgium,Europe,2023-01-31T00:00:00Z,2023-02-07T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
228573,Influenza - Avian,;H5N8 HPAI;,50.057546,4.438042,Dailly - Couvin,Belgium,Europe,2017-06-20T00:00:00Z,2017-06-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
225767,Influenza - Avian,;H5N8 HPAI;,50.7057,4.7484,Ottignies,Belgium,Europe,2017-03-14T00:00:00Z,2017-03-28T00:00:00Z,"Wild,Mallard,Wild,Buzzard,",WOAH (former OIE),NA,NA,Confirmed,Mallard,mallard,FW
337288,Influenza - Avian,;H5N1 HPAI;,50.3757,4.6805,Fosses-la-Ville,Belgium,Europe,2022-11-29T00:00:00Z,2022-12-12T00:00:00Z,"Wild,Great egret (Ardea alba),",WOAH (former OIE),NA,NA,Confirmed,Great egret,egret,FW
228841,Influenza - Avian,;H5N8 HPAI;,50.762428,5.62094,Bassenge,Belgium,Europe,2017-07-05T00:00:00Z,2017-07-05T00:00:00Z,"Domestic,Unspecified bird,",National authorities,NA,NA,Confirmed,"Unspecified bird,","bird,",PO
336210,Influenza - Avian,;H5N1 HPAI;,50.52991,4.238276,Seneffe,Belgium,Europe,2022-11-14T00:00:00Z,2022-11-25T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
345690,Influenza - Avian,;H5N1 HPAI;,50.483279,4.746541,Namur (Temploux),Belgium,Europe,2023-01-30T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",WOAH (former OIE),NA,NA,Confirmed,Peregrin falcon,falcon,TFO
319426,Influenza - Avian,;H5N1 HPAI;,50.7382,5.688494,Visé,Belgium,Europe,2022-04-05T00:00:00Z,2022-04-13T00:00:00Z,"Wild,Greylag Goose:Anser anser(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Greylag Goose,goose,FW
228572,Influenza - Avian,;H5N8 HPAI;,50.626722,3.806665,Maffle - Ath,Belgium,Europe,2017-06-20T00:00:00Z,2017-06-21T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
344089,Influenza - Avian,;H5N1 HPAI;,50.251781,4.324249,Chatelet,Belgium,Europe,2023-02-01T00:00:00Z,2023-02-07T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
291987,Influenza - Avian,;H5 HPAI;,50.6301,6.0275,eupen,Belgium,Europe,2021-02-18T00:00:00Z,2021-03-20T00:00:00Z,"Wild,Starling,",WOAH (former OIE),NA,NA,Confirmed,Starling,starling,Other
345693,Influenza - Avian,;H5N1 HPAI;,50.44461,4.436488,Jumet,Belgium,Europe,2023-01-31T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
341710,Influenza - Avian,;H5N1 HPAI;,50.468637,4.759404,Namur,Belgium,Europe,2023-01-14T00:00:00Z,2023-01-19T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
313175,Influenza - Avian,;H5N1 HPAI;,50.604793,5.544734,seraing,Belgium,Europe,2022-01-21T00:00:00Z,2022-02-10T00:00:00Z,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),NA,NA,Confirmed,Great Cormorant,cormorant,SB
348604,Influenza - Avian,;H5N1 HPAI;,50.422459,4.416415,CHARLEROI,Belgium,Europe,2023-03-05T00:00:00Z,2023-03-16T00:00:00Z,"Wild,Peregrin falcon:Falco peregrinus(Falconidae),",WOAH (former OIE),NA,NA,Confirmed,Peregrin falcon,falcon,TFO
345685,Influenza - Avian,;H5N1 HPAI;,50.375143,4.867967,Profondeville,Belgium,Europe,2023-02-01T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
344091,Influenza - Avian,;H5N1 HPAI;,50.18908,4.35751,Boussu-lez-Walcourt,Belgium,Europe,2023-01-30T00:00:00Z,2023-02-07T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
338612,Influenza - Avian,;H5N1 HPAI;,50.31072,5.51562,Durbuy,Belgium,Europe,2022-12-16T00:00:00Z,2022-12-20T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),NA,NA,Confirmed,Chicken,chicken,PO
228504,Influenza - Avian,;H5N8 HPAI;,50.026594,5.522735,Amberloup,Belgium,Europe,2017-06-13T00:00:00Z,2017-06-15T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
224809,Influenza - Avian,;H5N8 HPAI;,50.47,4.38,Sint-Agatha-Rode,Belgium,Europe,2017-02-27T00:00:00Z,2017-03-02T00:00:00Z,"Wild,Mallard,",WOAH (former OIE),NA,NA,Confirmed,Mallard,mallard,FW
345686,Influenza - Avian,;H5N1 HPAI;,50.458275,4.844145,Namur,Belgium,Europe,2023-01-22T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
332986,Influenza - Avian,;H5N1 HPAI;,50.669515,5.203109,Hologne sur Geer,Belgium,Europe,2022-09-28T00:00:00Z,2022-10-07T00:00:00Z,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Mallard,mallard,FW
345692,Influenza - Avian,;H5N1 HPAI;,50.567579,4.274403,Arquennes,Belgium,Europe,2023-02-01T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
345687,Influenza - Avian,;H5N1 HPAI;,50.402269,4.440692,Charleroi (Marcinelle),Belgium,Europe,2023-02-01T00:00:00Z,2023-02-11T00:00:00Z,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),NA,NA,Confirmed,Black headed gull,gull,SB
305050,Influenza - Avian,;H5 HPAI;,47.696,31.6809,Velykoserbulivka,Ukraine,Europe,2021-10-11T00:00:00Z,2021-10-13T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
371776,Influenza - Avian,;H5N1 HPAI;,47.6983,32.5469,Novyi Buh,Ukraine,Europe,2024-01-24T00:00:00Z,2024-01-26T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
372089,Influenza - Avian,;H5N1 HPAI;,47.6862,32.3781,Sofiivka,Ukraine,Europe,2024-01-30T00:00:00Z,2024-01-31T00:00:00Z,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),NA,NA,Confirmed,Mute Swan,swan,FW
285576,Influenza - Avian,;H5 HPAI;,47.8862,31.1178,Ivanivka,Ukraine,Europe,2020-12-28T00:00:00Z,2020-12-29T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
285516,Influenza - Avian,;H5 HPAI;,46.6434,31.6988,Yaselka,Ukraine,Europe,2020-12-23T00:00:00Z,2020-12-28T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
223938,Influenza - Avian,;H5N8 HPAI;,46.959853,32.036753,Mykolayiv city,Ukraine,Europe,2017-02-14T00:00:00Z,2017-02-17T00:00:00Z,"Captive,Indian Peafowl (Pavo cristatus),",WOAH (former OIE),NA,NA,Confirmed,Indian Peafowl,peafowl,TFO
284412,Influenza - Avian,;H5 HPAI;,47.1586,32.0471,Novomatviivske,Ukraine,Europe,2020-12-08T00:00:00Z,2020-12-13T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
386788,Influenza - Avian,;H5 HPAI;,46.9605,32.0351,ob_139930 - Mykolaiv,Ukraine,Europe,2024-09-17T00:00:00Z,2024-09-19T00:00:00Z,"Wild,Fulvous Whistling-Duck,",WOAH (former OIE),NA,NA,Confirmed,Fulvous Whistling-Duck,whistling-duck,Other
292907,Influenza - Avian,;H5 HPAI;,46.8349,31.9801,balabanivskyi forest,Ukraine,Europe,2021-04-02T00:00:00Z,2021-04-05T00:00:00Z,"Wild,Hawk,",WOAH (former OIE),NA,NA,Confirmed,Hawk,hawk,TFO
372479,Influenza - Avian,;H5N1 HPAI;,47.2883,33.0703,Kavkaz,Ukraine,Europe,2024-02-06T00:00:00Z,2024-02-08T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
286754,Influenza - Avian,;H5 HPAI;,47.6337,30.9845,Domanivka,Ukraine,Europe,2021-01-14T00:00:00Z,2021-01-16T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
285575,Influenza - Avian,;H5 HPAI;,47.1463,31.8255,Trykhaty,Ukraine,Europe,2020-12-28T00:00:00Z,2020-12-30T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
284005,Influenza - Avian,;H5 HPAI;,47.1766,32.0456,Kandybyne,Ukraine,Europe,2020-12-02T00:00:00Z,2020-12-05T00:00:00Z,"Domestic,Unspecified bird,",WOAH (former OIE),NA,NA,Confirmed,"Unspecified bird,","bird,",PO
314961,Influenza - Avian,;H5N1 HPAI;,44.391606,7.716312,Pianfei,Italy,Europe,2022-02-23T00:00:00Z,2022-03-04T00:00:00Z,"Domestic,Chicken,",WOAH (former OIE),NA,NA,Confirmed,Chicken,chicken,PO
